protein,scaffold,KO,AMG,KO.name,KO.evalue,KO.score,KO.v.score,Pfam,Pfam.name,Pfam.evalue,Pfam.score,Pfam.v.score.x,VOG,VOG.name,VOG.evalue,VOG.score,VOG.v.score.x,total.genes,all.KEGG,KEGG.v.score,all.Pfam,Pfam.v.score.y,all.VOG,VOG.v.score.y,KEGG.int.rep,KEGG.zero,Pfam.int.rep,Pfam.zero,VOG.redoxin,VOG.rec.tran,VOG.int,VOG.RnR,VOG.DNA,KEGG.restriction.check,KEGG.toxin.check,VOG.special,annotation.check,p_v.check,p_k.check,k_v.check,k.check,p.check,v.check,h.check,type,Quality,prophageID,newName
NODE_16_length_122151_cov_21.414533_fragment_2_86,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,PF02498.17,"BRO family, N-terminal domain",2.7999999999999998e-24,79.5,1.68,VOG00015,sp|Q9YML3|BROJ_NPVLD Uncharacterized Bro-N domain-containing protein J,5.4e-25,81.4,2.42,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_87,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_88,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_89,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_90,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_91,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_92,NODE_16_length_122151_cov_21.414533_fragment_2,K07132,NA,MuB; ATP-dependent target DNA activator [EC:3.6.1.3],1.8e-43,143.2,0.26,PF13401.6,AAA domain,1.1e-14,48.6,0.23,VOG01384,sp|P03763|TARGB_BPMU ATP-dependent target DNA activator B,3.3999999999999997e-19,62.1,1.54,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_93,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_94,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_95,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_96,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_97,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,PF07352.12,Bacteriophage Mu Gam like protein,2.9999999999999998e-33,108.7,1,VOG02851,sp|P06023|GAM_BPMU Putative DNA ends protecting protein gam,1.7e-13,43,1.53,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_98,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_99,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_100,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_101,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,PF14053.6,Domain of unknown function (DUF4248),1.3999999999999998e-26,86.1,0,,,NA,NA,NA,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_102,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,PF18291.1,"HU domain fused to wHTH, Ig, or Glycine-rich motif",3.7e-31,101.6,0,,,NA,NA,NA,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_103,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_104,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_105,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_106,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,PF05069.13,Phage virion morphogenesis family,1.9e-13,44.3,1,VOG00721,sp|P36934|VPS_BPP2 Tail completion protein S,2.1000000000000002e-14,46.8,4.11,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_107,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,PF04233.14,Phage Mu protein F like protein,1.9e-18,61.1,2.29,VOG02806,sp|P44226|VPF_HAEIN Mu-like prophage FluMu F protein,8.5e-25,80.9,1.52,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_108,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,PF06074.12,Protein of unknown function (DUF935),8.1e-30,97.7,0.56,VOG01729,sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29,6.4e-24,77.6,9.71,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_109,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_110,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,VOG00677,"sp|P10310|TERL_BPT3 Terminase, large subunit gp19",4.0999999999999995e-54,176.8,10,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_111,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_112,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_113,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,VOG00241,sp|P19727|CAPSB_BPT7 Minor capsid protein,1.8000000000000002e-14,46.7,10,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_114,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,VOG00741,sp|Q9XJR2|P5_BPPM2 Protein P5,4.9e-33,107.4,2.21,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_115,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_116,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_117,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_118,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_119,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,VOG07473,REFSEQ structural protein,1.8999999999999998e-24,78.4,0.5,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_120,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_121,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_16_length_122151_cov_21.414533_fragment_2_122,NODE_16_length_122151_cov_21.414533_fragment_2,,NA,,NA,NA,NA,,,NA,NA,NA,VOG04291,REFSEQ putative tail protein,2.6000000000000004e-28,89.8,1,58,4,11.040000000000001,15,24.419999999999998,14,74.54,2,0,2,6,0,1,1,0,3,0,0,5,4,5,0,0,0,6,5,38,lysogenic,high quality draft,MB20-34_prophage2,MB20-34
NODE_93_length_21505_cov_10.644120_1,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_2,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_3,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_4,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_5,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_6,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_7,NODE_93_length_21505_cov_10.644120,K00558,AMG,"DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]",1.3999999999999996e-68,224.8,3.5,PF00145.17,C-5 cytosine-specific DNA methylase,9.4e-36,116.4,3.75,VOG01461,sp|P05302|MTD1_DESNO Modification methylase DdeI,2.699999999999999e-100,327.8,1.68,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_8,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_9,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_10,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_11,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_12,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_13,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,VOG20489,REFSEQ hypothetical protein,9.699999999999999e-14,43.2,0.06,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_14,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_15,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_16,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_17,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_18,NODE_93_length_21505_cov_10.644120,K00986,,ltrA; RNA-directed DNA polymerase [EC:2.7.7.49],1.7000000000000002e-25,83.2,0.41,PF00078.27,Reverse transcriptase (RNA-dependent DNA polymerase),1.5e-22,72.8,0.39,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_19,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_20,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,VOG23352,REFSEQ hypothetical protein,3.8e-18,57,0.09,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_21,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_22,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_23,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_24,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,VOG00281,REFSEQ hypothetical protein,1.9e-27,87.6,1.26,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_25,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_26,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,VOG04301,REFSEQ hypothetical protein,4.3e-20,64.4,0.17,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_27,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_28,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_29,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_30,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,VOG03640,REFSEQ hypothetical protein,2.3e-14,45.3,0.54,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_31,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_32,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_33,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_34,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_35,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
NODE_93_length_21505_cov_10.644120_36,NODE_93_length_21505_cov_10.644120,,,,NA,NA,NA,,,NA,NA,NA,,,NA,NA,NA,39,3,3.95,3,4.22,7,4.34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,31,lytic,low quality draft,MB20-36_prophage1,MB20-36
